"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","change","symbol","ENTREZID"
0.493010117196043,-0.11517541806568,0.37,0.353,1,"stable","Ankrd13a","68420"
0.493395745896057,-0.535504439290816,0.017,0.013,1,"stable","Ccdc69","52570"
0.49368592467965,-0.717907101759879,0.04,0.045,1,"stable","Kank2","235041"
0.494055187030028,0.249717422627034,0.017,0.021,1,"stable","Upb1","103149"
0.494138179482995,-0.812974139033123,0.011,0.014,1,"stable","Gm17655","100504130"
0.494170225988805,-0.205248120249251,0.364,0.341,1,"stable","Rps6kb1","72508"
0.494188904642558,0.697373545181434,0.017,0.021,1,"stable","Pyy","217212"
0.494194820852544,0.396353796751658,0.08,0.073,1,"stable","Rmi2","223970"
0.494516760725652,-0.523463518667638,0.021,0.017,1,"stable","Tm6sf2","107770"
0.495090647490216,-0.227507654508235,0.141,0.15,1,"stable","Atad5","237877"
0.495159628042317,-0.101521646089602,0.178,0.167,1,"stable","Prmt7","214572"
0.495206847554239,0.43764252926048,0.036,0.031,1,"stable","Gm7467","665055"
0.495241838372572,-0.287825204987382,0.136,0.143,1,"stable","Amn1","232566"
0.49533639516157,-0.405123843317861,0.238,0.244,1,"stable","Spry2","24064"
0.495386448542745,0.111930875821354,0.243,0.235,1,"stable","Esco1","77805"
0.49610477557487,-0.199280185408371,0.205,0.194,1,"stable","Hltf","20585"
0.496224894590422,-0.127976270047748,0.405,0.385,1,"stable","Grn","14824"
0.496247595858905,-0.210423737793118,0.116,0.126,1,"stable","Bco2","170752"
0.496315251357598,0.127488278285046,0.165,0.155,1,"stable","Cep19","66994"
0.497145419963206,-0.842041603454807,0.071,0.078,1,"stable","Zfp157","72154"
0.497277557434821,-0.138770865049016,0.12,0.111,1,"stable","Amn","93835"
0.497316225470094,0.309049819451739,0.086,0.08,1,"stable","Osgin2","209212"
0.497365168903657,0.111705040012022,0.201,0.19,1,"stable","Tppp","72948"
0.497433949790261,-0.25496852399712,0.155,0.165,1,"stable","Zfp219","69890"
0.497814842126611,-0.394556955066676,0.108,0.117,1,"stable","Zc3hc1","232679"
0.49800164794502,-0.220603584598122,0.098,0.091,1,"stable","Usb1","101985"
0.498080920574372,-0.185612387984575,0.226,0.216,1,"stable","Dr1","13486"
0.498095778343365,-0.129727122914791,0.095,0.103,1,"stable","Fgd6","13998"
0.498417646438805,-0.242828329263792,0.21,0.197,1,"stable","Taf4","228980"
0.498552949887887,-0.235190000658448,0.066,0.06,1,"stable","Agbl5","231093"
0.498600879431525,-0.278172845358017,0.24,0.248,1,"stable","Ehd1","13660"
0.498906353366027,-0.18614694387764,0.178,0.19,1,"stable","Arhgap39","223666"
0.499223197768893,0.331799284536956,0.112,0.104,1,"stable","Mtmr1","53332"
0.499669313026564,0.301828902245792,0.062,0.056,1,"stable","Zdhhc15","108672"
0.499708395381164,-0.218441283570401,0.127,0.136,1,"stable","Pex14","56273"
0.499859926928928,0.330594653927714,0.063,0.057,1,"stable","Sp140","434484"
0.499919480235249,0.44067939862536,0.035,0.03,1,"stable","Sbsn","282619"
0.499922442617114,-0.24330271361305,0.095,0.102,1,"stable","Polrmt","216151"
0.500211198762706,-0.214991131003368,0.094,0.102,1,"stable","Klhl7","52323"
0.500489560223642,0.176637309199787,0.036,0.031,1,"stable","E230025N22Rik","240216"
0.500497746666179,-0.263846295528464,0.164,0.153,1,"stable","Surf6","20935"
0.500969060484294,0.74908578331773,0.01,0.008,1,"stable","Zfp993","100503000"
0.501462747167395,0.200594872792385,0.041,0.046,1,"stable","1700052K11Rik","73431"
0.501490933959723,-0.515194291886499,0.066,0.072,1,"stable","Hcfc2","67933"
0.501833264539773,-0.694608967910917,0.013,0.016,1,"stable","Slc43a1","72401"
0.501888219218593,-0.478038161561057,0.03,0.035,1,"stable","5730507C01Rik","236366"
