cpd_id	BC_0d_1	BC_0d_2	BC_0d_3	BC_0d_4	BC_3d_1	BC_3d_2	BC_3d_3	BC_3d_4	Veh_0d_1	Veh_0d_2	Veh_0d_3	Veh_0d_4	Veh_3d_1	Veh_3d_2	Veh_3d_3	Veh_3d_4
HMDB0000848	0.003710889	0.004701389	0.005063654	0.002857014	0.003612026	0.00357013	0.008154571	0.0039774	0.005938389	0.004037402	0.003449951	0.0039452	0.003110506	0.0041174	0.004042466	0.003892293
HMDB0000857	0.001178947	0.001170833	0.000953045	0.00119095	0.002385569	0.000515584	0.001431668	0.00196	0.001580474	0.003013583	0.00110382	0.0007798	0.000471206	0.0004606	0.000645205	0.00136137
HMDB0000858	0.011678947	0.011786111	0.017968959	0.01324362	0.010372433	0.014428571	0.006180584	0.0128954	0.008242085	0.011336417	0.014418217	0.0165158	0.021326848	0.0208082	0.011161644	0.008169553
HMDB0000866	0.011468058	0.146118056	1.10E-06	0.065029683	0.090450879	4.10E-06	0.03602394	0.0403116	2.00E-06	3.78E-06	1.34E-06	0.022421	0.000001254	1.47E-06	0.02300411	3.84E-06
HMDB0000870	0.014261706	0.046413889	0.020581925	0.03512543	0.007176133	0.083690909	0.069199057	0.0975478	3.79E-06	0.019780512	0.032948678	0.0058492	0.064099027	1.32E-06	2.80E-06	0.05785823
HMDB0000875	0.058792377	1.95E-06	0.056200786	0.027138462	0.027150416	0.030533766	0.020613384	0.0352968	0.046618009	0.104217323	0.065239177	0.1292466	0.062496109	0.0102578	3.58E-06	0.03903216
HMDB0000881	0.073985299	0.088319444	0.081972888	0.055883439	0.088196115	0.089468831	0.03370688	0.096992	0.086647393	0.069977953	0.073441724	0.0646534	0.076579183	0.0615258	0.070139726	0.106876879
HMDB0000892	0.319617967	0.150311111	0.056206287	0.341816652	0.352296207	0.014772727	0.152956268	0.3916948	0.008174408	0.564201378	0.038126347	0.2527658	3.25E-06	1.53E-06	0.181724658	0.090230067
HMDB0000893	0.003796007	0.002901389	0.002890766	0.00287095	0.005239963	0.001767532	0.002885768	0.002485	0.003113175	0.007694488	0.002978257	0.0027874	0.00203463	0.0012726	0.001750685	0.00247764
HMDB0000904	0.417187296	1.624236111	0.57360668	1.109482896	0.614991119	0.353762338	2.040566635	0.8698802	0.305789194	2.803925787	0.480293242	0.8100106	0.616954669	0.8810032	0.530320548	0.782921028
HMDB0000910	0.000589474	0.0004125	0.000624361	0.000717104	0.000879371	0.000598701	0.001295759	0.001743	0.000492322	0.001780315	0.00068286	0.0007126	0.000405837	0.000595	0.001223288	0.000768601
HMDB0000925	0.117815971	2.74E-06	0.421307859	0.035843801	0.342617946	3.95E-06	0.17516098	0.1300992	0.116959052	0.106038976	0.170346131	0.1409898	0.234730156	0.079408	0.424480822	0.108922931
HMDB0000929	0.242630672	0.0895625	0.258374263	0.17813448	0.240969658	0.141036364	0.234533648	0.1565494	0.170481517	0.152130118	0.154194711	0.1816962	0.098288716	0.1480682	0.236468493	0.240424358
HMDB0000932	0.018375318	0.004463889	0.000800393	0.000908416	0.000657909	0.001171429	0.000535721	0.0010206	0.000175166	0.002862008	0.000383937	0.0003738	0.000407198	0.000002346	0.000484932	0.000491532
HMDB0000933	0.000390018	2.06E-06	0.000413949	0.00040543	0.000422202	0.000384416	0.000428841	0.000441	0.000460474	0.000534646	0.000400392	4.00E-06	1.35E-06	3.87E-06	0.00040137	0.000376974
HMDB0000939	0.011615426	0.014340278	0.007724754	0.007648688	0.008507493	0.009938961	0.007011876	0.010094	0.010241896	0.005769488	0.008663271	0.0074746	0.011611284	0.0084952	0.00689726	0.007548811
HMDB0000946	0.002613249	0.003963889	0.002082122	0.00527819	0.004654579	0.001564935	0.001572856	0.002975	0.000894408	0.020188386	0.001197062	0.0033376	0.000661868	0.0008092	0.001594521	0.002391056
HMDB0000951	0.00082069	0.000681944	0.000162279	0.000515656	0.000560777	0.000155844	0.000221678	0.000357	0.000135355	0.001194685	0.00020431	0.0002324	0.0001607	0.0001498	0.000206849	0.000197146
HMDB0000954	2.94E-06	0.013318056	3.03E-06	0.006213213	0.019921184	3.52E-06	0.008034496	0.0053284	0.0052709	0.046308858	0.007064447	4.37E-06	4.95E-06	3.86E-06	3.28E-06	0.005036537
HMDB0000956	0.000513249	0.000554167	0.000385069	0.000609412	0.000411841	0.000651948	0.00067295	0.00042	0.001082844	0.000726181	0.000748678	0.0005362	0.000697276	0.0006272	0.00050411	0.000448906
HMDB0000959	0.006333031	1.94E-06	0.006962868	0.00617267	0.006366698	0.006542857	0.006060509	0.006356	0.008165118	0.006377165	0.006333595	0.0059178	0.006682685	0.0063098	0.006269863	0.005607992
HMDB0001015	3.56E-06	0.000002967	2.57E-06	0.009801267	0.007678631	0.009227273	0.000002603	0.0102354	0.009141801	0.009788976	2.76E-06	4.90E-06	4.53E-06	1.12E-06	0.007543836	4.57E-06
HMDB0001043	10.25361779	11.90631944	13.39342868	11.13052199	14.42364958	10.9992	10.83726937	13.1791702	9.23548019	16.81925413	10.08656396	14.5168352	10.55016848	8.5769852	14.57662603	14.19172407
HMDB0001051	0.123678947	0.165652778	0.130567191	0.115594389	0.100503423	0.120855844	0.1302	0.1193864	0.141368152	0.111510827	0.134517924	0.1204602	0.114605253	0.1105356	0.104832877	0.127780971
HMDB0001138	0.023817786	0.066468056	0.029221218	0.058327421	0.065252174	0.031190909	0.044012253	0.0463554	0.033420853	0.074840748	0.048125171	0.0275954	0.068275875	0.0393736	0.016058904	0.034914748
HMDB0001149	0.107072051	0.197423611	0.106433006	0.142238733	0.156504718	0.131015584	0.133143827	0.1647044	0.098453839	0.13217874	0.11123761	0.1115338	0.14290214	0.1054144	0.104308219	0.162655756
HMDB0001151	0.034472777	0.051075	0.058746365	0.073285249	0.046250509	0.043732468	0.047840151	0.0304906	0.045934597	0.120715551	0.013096376	0.0314804	0.088355253	0.073801	0.045668493	0.040603996
HMDB0001256	0.065093648	0.077116667	0.069255992	0.053293756	0.075628492	0.055101299	0.082985297	0.0609924	0.065193555	0.025587205	0.070839177	0.05677	0.060766537	0.0461426	0.053609589	0.09766432
HMDB0001262	1.80E-06	0.038213889	0.040639882	0.055286697	0.070313414	0.020302597	0.033435061	0.0097916	2.26E-06	0.156513386	0.022077767	0.0128086	0.013896498	1.19E-06	0.018338356	0.023689439
HMDB0001266	2.97E-06	2.01E-06	1.74E-06	4.42E-06	3.29E-06	2.87E-06	1.49E-06	2.03E-06	0.126690047	3.73E-06	4.95E-06	2.86E-06	1.54E-06	4.02E-06	4.46E-06	2.16E-06
HMDB0001358	0.013612523	0.038308333	0.021046758	0.023991312	0.023104533	0.018522078	0.026824317	0.029064	0.021935545	0.04415374	0.019191381	0.016191	0.02954572	0.0154014	0.016724658	0.03001941
HMDB0001370	2.31E-06	0.007259722	0.015475639	0.0096581	0.020597225	0.009798701	3.96E-06	1.94E-06	0.010237915	0.02077126	0.010259354	0.01981	0.017430545	0.0089754	0.033045205	2.58E-06
HMDB0001388	1.214837931	0.857655556	0.997559136	0.680854842	1.016410361	1.325796104	1.354239397	1.6108722	1.166360569	0.870572638	1.041658962	1.152312	1.332918482	0.5746664	0.957052055	1.067989534
HMDB0001397	0.058468421	0.245668056	0.057102947	0.111689593	0.09306827	0.139248052	0.041559284	0.0497378	0.086607583	0.069769882	0.090178648	0.0581392	0.077197471	0.0601356	0.03049863	0.095294577
HMDB0001401	21.2519225	23.61844028	22.61956208	35.39690317	23.99770953	26.48519351	11.06315231	17.094819	18.91935848	22.7212311	9.669991969	22.810074	33.68677821	24.8136826	22.50732603	24.48916499
HMDB0001488	2.04975118	4.243215278	2.242178389	9.014900271	11.30075467	4.113166234	9.933019793	4.99772	1.650399621	22.57578406	2.274178648	1.1076772	0.278071595	0.2307214	0.039367123	9.785758896
HMDB0001491	34.73942341	31.14598611	30.70989391	24.0770391	24.06901758	30.91199091	20.4092475	27.6873646	31.82107905	22.96540846	35.01684662	30.7963964	30.16766848	26.9703686	32.73073151	30.5873039
HMDB0001514	0.107380762	0.1140375	0.074519057	0.108698281	0.17626531	0.102138961	0.161701979	0.2784656	0.062948246	0.094125197	0.074548286	0.075495	0.084482101	0.1237866	0.111552055	0.102409134
HMDB0001538	0.121011071	0.094659722	1.78E-06	0.038897195	1.65E-06	0.066396104	0.062934025	1.33E-06	0.094949194	0.060876575	4.76E-06	1.85E-06	1.65E-06	0.0429324	0.046727397	4.18E-06
HMDB0001545	0.126915971	0.1534375	0.104368762	0.110897738	0.092976318	0.097458442	0.264280679	0.2484636	0.105003981	0.112752362	0.1480476	0.1185198	0.115939883	0.0913248	0.081708219	0.129391437
HMDB0001548	2.17663412	2.558354167	2.066787819	2.773742081	1.710471045	1.990690909	0.7896	1.581748	2.46879981	1.576358661	1.321974339	2.0934858	2.826572763	2.3230088	1.955221918	2.395365366
HMDB0001562	0.115484755	0.132977778	0.140314931	0.147377557	0.11973432	0.155106494	0.052395099	0.1138494	1.14E-06	0.089984449	0.000002986	0.1427944	0.247662451	0.12488	0.179357534	0.167962702
HMDB0001587	0.001203085	0.002190278	0.001045187	3.55E-06	0.000874191	0.001737662	0.001071442	0.0027272	0.005063886	0.00179685	0.002579236	0.0007084	3.89E-06	0.0012082	0.001554795	0.00176099
HMDB0001624	0.000633938	0.000506944	0.000470334	0.000553665	0.000542646	0.000537662	0.000707257	0.0007574	0.000654218	0.000604921	0.000702057	0.0004438	0.000535214	0.0004312	0.000458904	0.000603425
HMDB0001645	0.032263521	0.031952778	0.033231434	0.026270588	0.035884551	0.028462338	0.029764185	0.0254996	0.02439981	0.031431102	0.020329481	0.0273294	0.02460214	0.0184408	0.02680411	0.026410847
HMDB0001830	0.000569147	0.000261111	0.000434578	0.00040543	0.000481776	0.000344156	0.000302168	0.0002002	0.000439242	0.000423031	0.000108325	0.0002016	0.000359533	0.0002184	0.000341096	0.000398287
HMDB0001844	0.018465517	0.0133375	0.00582554	0.011070769	0.016507308	0.045498701	0.012722714	0.0269766	0.079693839	0.013825	0.155025661	0.014266	0.043081323	0.003325	0.010534247	0.013769553
HMDB0001852	0.015953902	0.043141667	0.014858153	0.020717466	0.051165402	0.021192208	0.016991329	0.0235704	0.026151469	0.063217717	0.013832713	0.0244692	0.00976323	0.0192346	0.012276712	0.01170352
HMDB0001866	0.04072196	0.040508333	0.041610806	0.043081991	0.039645513	0.036485714	0.034065787	0.0295456	0.043389384	0.045396654	0.045843487	0.0562926	0.031362451	0.0412006	0.03599589	0.034160799
HMDB0001867	0.048640472	0.084051389	0.043699804	0.059379005	0.068842183	0.047331169	0.096548539	0.0694582	0.053259716	0.106613583	0.047484819	0.0356706	0.046763813	0.0287588	0.060653425	0.061420171
HMDB0001873	18.73245735	36.99588333	5.518307662	24.11090769	15.38231545	2.174161039	13.25100924	16.073911	4.580513365	21.83970512	5.754047992	22.6946272	1.437549416	0.7990178	5.806354795	7.313557374
HMDB0001885	0.006353358	4.89E-06	0.000004862	0.000004993	0.00759704	0.006579221	0.00694722	0.0070462	0.007784265	0.007852953	0.007220764	0.007651	1.26E-06	0.0071848	0.006620548	0.007368982
HMDB0001890	3.108976951	3.566706944	2.946250491	3.484735566	3.943630342	2.701033766	2.839078605	2.5808818	2.206656114	2.241015551	1.876266014	2.67414	3.954827043	3.1241238	2.766217808	3.127296289
HMDB0001892	0.005403085	0.0118375	0.005333202	0.010137014	0.008775578	0.006338961	0.006848256	0.0062412	0.00636436	0.010375984	0.009476396	0.0071442	0.011522763	0.0060676	0.00350137	0.006014272
HMDB0001901	0.060410889	0.0386	0.055375639	0.032314027	0.05620592	0.036251948	0.035257304	0.0277788	0.035636967	0.044104134	0.03427189	0.0531328	0.045125486	0.0211876	0.051724658	0.037245861
HMDB0001906	0.151611615	0.185286111	0.163161886	0.130805611	0.163204255	0.164363636	0.097016965	0.1013852	0.177251943	0.154574606	0.155249167	0.140889	0.134650584	0.1391586	0.174975342	0.093364415
HMDB0001919	0.020453721	0.025330556	4.88E-06	0.007006335	4.97E-06	2.71E-06	1.95E-06	2.16E-06	0.008745024	0.000001359	0.027945152	3.83E-06	0.006088911	2.64E-06	0.025015068	0.028522169
HMDB0001928	3.02E-06	1.82E-06	4.06E-06	0.000407964	0.000382054	2.94E-06	1.82E-06	0.0004074	1.81E-06	0.000400984	0.000429187	0.0003948	2.04E-06	0.0004508	0.000410959	0.000416936
HMDB0001939	0.000654265	0.001025	0.001207466	0.000462443	0.001083996	0.000661039	0.000906503	0.001582	0.000421991	0.00135315	0.000570421	0.0006538	0.001035019	0.0010668	2.31E-06	0.001467935
HMDB0001954	0.176556261	0.071243056	0.131430845	0.053317828	0.204954302	0.125328571	0.062394345	0.0605822	0.06443981	0.13283189	0.064106562	0.0633864	0.038512257	0.043414	0.142180822	0.035650048
HMDB0001964	0.004944465	0.014927778	0.005351081	0.004670045	0.00746235	0.000003925	0.00541131	0.0068054	0.126540095	0.00841378	0.006093634	0.0069048	0.006056226	0.005159	0.004857534	0.006107517
HMDB0001972	0.005650817	0.006916667	4.27E-06	1.14E-06	0.011382609	4.60E-06	0.003790952	0.0040628	2.72E-06	0.010947835	0.002739667	2.82E-06	3.41E-06	0.00168	1.59E-06	0.004525024
HMDB0001987	0.002153358	0.002541667	0.002281532	0.001649593	0.001484181	0.001709091	0.0028	0.0012936	0.001958673	0.001592913	0.002422919	0.000896	0.002970233	0.00133	0.002327397	0.001053663
HMDB0001999	244.5640868	243.2891583	215.2825686	178.6744159	239.7589064	189.5475494	282.2790839	213.5395164	175.409145	313.5630102	210.9022088	262.1224564	167.8576739	85.3682158	173.3978068	191.48429
HMDB0002000	0.028235027	0.006529167	0.014756385	0.008890317	0.012115634	0.018732468	0.026646183	0.0503132	0.022889668	0.015263583	0.029412341	0.014378	0.014936965	0.0066066	0.013409589	0.017370124
HMDB0002006	0.012039746	0.024263889	0.006630059	0.007264796	0.024890472	0.008093506	0.05960886	0.0252812	0.007429953	0.010520669	0.008257395	0.0119294	0.049181128	0.0117082	0.017510959	0.032369172
HMDB0002013	0.03417677	0.079629167	0.018519057	0.0287019	0.033091027	0.014811688	0.085760226	0.0444878	0.035126066	0.014177756	0.039430362	0.025011	0.007394942	0.0090538	0.022646575	0.032888677
HMDB0002035	0.00024392	0.001354167	0.000294303	2.14E-06	0.000837928	0.000481818	0.000497455	0.0006076	0.000934218	0.000976969	0.000378452	0.0001806	0.000375875	0.000126	0.000186301	0.000466223
HMDB0002063	4.253941924	5.1120625	3.262690373	3.103290679	4.403572433	4.010727273	4.155737041	6.3918148	3.079339147	5.981599213	5.194138492	2.8517202	3.184645914	1.4094892	2.480256164	2.981066223
HMDB0002068	0.02185118	0.085993056	0.050144204	0.029272036	0.035484366	0.089201299	0.026233176	0.0454804	0.038149005	0.045330512	0.044431146	0.0396172	0.067810117	0.0467642	0.076557534	0.084590105
HMDB0002074	0.00067078	0.000404167	0.000661493	0.000383891	0.000633302	0.000541558	0.00043148	0.0005068	0.000428626	0.000567717	0.000427816	0.0005138	0.000601946	0.0004284	0.000720548	0.000728639
HMDB0002085	0.000772414	0.002886111	3.57E-06	2.43E-06	0.002179648	3.06E-06	2.44E-06	0.0007616	0.002079431	0.00146063	3.53E-06	0.001246	0.000002099	4.25E-06	0.000004945	4.35E-06
HMDB0002092	0.003412341	0.031495833	0.039246758	0.007036742	0.020505273	0.054728571	0.027721583	0.0760284	0.016180284	0.004516929	0.020023702	0.0090412	0.031928988	0.0164682	0.007828767	0.070273073
HMDB0002095	0.689827768	2.53E-06	4.96E-06	0.766343529	3.75E-06	3.44E-06	1.140036758	0.2975966	4.43E-06	0.736149213	3.25E-06	0.8340402	0.40980642	0.2584442	2.51E-06	0.402444719
HMDB0002096	0.000351906	3.40E-06	1.44E-06	0.000353484	0.000366512	0.000354545	0.000506692	0.0004928	2.02E-06	4.27E-06	0.000433301	4.03E-06	0.000404475	0.0004158	2.83E-06	0.000382303
HMDB0002107	0.000824501	0.001145833	0.002333792	0.000738643	0.001507493	0.000555844	0.000815457	0.0014364	0.001000569	0.002163386	0.001682468	0.000875	0.001175292	0.0007952	0.001375342	0.000925785
HMDB0002108	4.07E-06	0.015248611	0.013515914	0.017005249	0.011225902	4.96E-06	3.28E-06	0.0240856	1.59E-06	0.017672244	0.012849559	1.00E-06	3.51E-06	0.019404	0.009294521	2.95E-06
HMDB0002127	1.70E-06	1.77E-06	2.41E-06	4.51E-06	3.43E-06	1.95E-06	0.000004647	2.11E-06	2.48E-06	4.92E-06	1.15E-06	0.000002763	3.02E-06	1.50E-06	2.49E-06	1.58E-06
HMDB0002176	0.486638475	0.729461111	0.132133595	0.487720724	0.392967438	0.046262338	0.316394722	0.2667014	0.11575545	0.524090551	0.094648776	0.4282824	0.024928988	0.0112434	0.181342466	0.129715128
HMDB0002183	0.773441561	0.780180556	0.612424361	0.626756561	0.837123589	0.570648052	0.984155137	0.6684258	0.516578768	0.935410827	0.584279922	0.7906052	0.653015564	0.3371382	0.481405479	0.588225119
HMDB0002186	1.410641016	0.546952778	0.961289784	0.547673665	0.936014616	1.138697403	1.178022809	1.505602	1.407394123	0.958023031	1.542381783	1.117872	1.237177821	0.389095	0.752490411	1.226868887
HMDB0002199	0.002703448	0.014833333	0.000541847	0.00050552	0.005752821	0.004228571	0.00102262	0.0029666	0.000595829	0.000668307	0.005321645	0.0038486	0.000589689	4.12E-06	0.002052055	0.000390295
HMDB0002226	1.581434664	2.019001389	3.185475835	1.819418462	2.196321554	3.304090909	2.338655796	2.8205366	1.591685877	4.24088937	2.341307346	2.184525	4.234422568	1.8012946	2.070357534	3.647789914
HMDB0002250	0.000142287	0.000270833	0.000158153	0.000174842	0.000243478	0.000136364	0.000650518	0.0001848	0.000224265	0.000201181	0.000167287	0.00021	0.000187938	0.000161	0.000182192	0.000178497
HMDB0002271	0.233975318	0.802563889	0.161490963	0.122186425	0.0276037	0.43972987	2.38E-06	2.89E-06	0.5851509	0.36510374	0.458875024	0.061964	0.451751946	0.0265146	0.048553425	0.024775071
HMDB0002285	0.000509437	4.78E-06	1.43E-06	4.95E-06	3.45E-06	0.000520779	2.04E-06	0.0003976	3.97E-06	1.85E-06	2.05E-06	0.0004662	1.59E-06	0.0004984	0.000431507	0.000551475
HMDB0002302	0.001505445	0.003622222	0.001802947	0.001848507	0.001752266	0.001033766	0.000785108	0.0021896	0.000650237	0.006687205	0.000471694	0.0025088	0.000546109	0.0004662	0.000813699	0.000522169
HMDB0002329	0.079697096	0.142969444	0.095274263	0.154255928	0.110984644	0.128848052	0.058817154	0.086009	0.10484872	0.123318504	0.109353575	0.0781158	0.057261089	0.065919	0.068490411	0.089998287
HMDB0002340	0.007265517	0.019456944	0.002197642	0.010950407	0.003447549	0.000887013	0.005138172	0.0030772	0.000952796	0.00179685	0.000477179	0.0110964	0.000848444	0.0002576	0.00400411	0.001542531
HMDB0002362	4.160704719	2.910511111	3.113195678	1.449592941	3.255841813	3.399468831	4.219857304	4.2992166	3.244917346	2.896113583	3.810934378	4.532654	4.875746498	1.6477818	2.570931507	3.582469458
HMDB0002366	3.53E-06	0.006143056	0.006975246	0.005603801	2.35E-06	0.005367532	0.006026202	3.13E-06	0.006154692	4.57E-06	2.28E-06	3.95E-06	0.005777043	3.20E-06	4.66E-06	3.02E-06
HMDB0002393	0.1589	0.453384722	0.144184872	0.2058	0.207817761	0.748922078	0.184249764	0.188489	0.32637782	0.193753937	0.206954554	0.1229088	1.104081128	0.1603924	0.156891781	0.214024167
HMDB0002428	4.57E-06	3.06E-06	2.49E-06	4.96E-06	3.58E-06	4.52E-06	3.88E-06	3.01E-06	0.005199242	0.000001329	1.12E-06	1.64E-06	4.55E-06	1.80E-06	2.53E-06	0.005297621
HMDB0002441	0.002340109	0.004352778	0.002502947	0.002760724	0.005211471	0.003001299	0.002095382	0.002513	0.00254654	0.004244094	0.003443095	0.0021448	0.002011479	0.0017514	0.001576712	0.001964795
HMDB0002511	0.001275499	0.002115278	0.001624165	0.002067692	0.001695282	0.001450649	0.000605655	0.0004592	0.001459716	0.001213976	0.002059549	0.0025452	0.001966537	0.0019306	0.001016438	0.000708658
HMDB0002643	0.000448457	0.001165278	0.000437328	0.000452308	0.000646253	0.00048961	0.000579265	0.000518	0.011322085	0.000636614	0.000538883	0.0005054	0.000491634	0.0004522	0.000505479	0.000390295
HMDB0002658	0.005594918	0.000003466	2.21E-06	0.005681086	0.009967068	1.86E-06	0.005504995	0.0060074	0.006800948	0.005981693	0.005903036	0.0060704	4.70E-06	3.29E-06	3.60E-06	0.006062226
HMDB0002670	2.84E-06	4.26E-06	0.000144401	0.000287602	0.000154117	0.000198701	0.000149105	4.84E-06	0.000112796	0.000198425	0.000130264	0.0001862	4.57E-06	3.13E-06	0.000189041	0.000118554
HMDB0002757	0.005575862	0.010705556	0.005124165	0.0093819	0.007415726	0.006083117	0.016608671	0.0085372	0.005446066	0.01585748	0.005545152	0.004585	0.004909533	0.0042434	0.003265753	0.007779258
HMDB0002780	0.005060073	0.009526389	0.006880354	0.005439095	0.008174653	0.010153247	0.00866918	0.002324	0.005407583	2.38E-06	0.00689716	0.0066248	0.007844358	0.0067298	0.004878082	0.007771265
HMDB0002802	0.004193648	0.0016375	0.004092731	0.001422805	0.002864755	0.003897403	0.004477097	0.007301	0.003694408	0.00349311	0.005716552	0.002954	0.003613035	0.0016674	0.003339726	0.003352807
HMDB0002820	0.018226679	0.045858333	0.017971709	0.019632941	0.016686031	0.02841039	0.009116494	0.0148456	0.032158863	0.03353937	0.035501861	0.0140308	0.02602393	4.49E-06	0.007989041	0.009813321
HMDB0002931	0.478779673	1.065381944	0.532231041	0.694042715	0.749160592	0.760150649	0.542492743	0.75264	0.530404929	0.570154134	0.730115769	0.535171	0.956458755	0.5194518	0.468015068	0.935854044
HMDB0003011	0.174626497	0.534944444	0.211406876	0.297126878	0.314949491	0.256002597	0.203332516	0.2491986	0.316104076	0.258654134	0.319851322	0.2103164	0.357704086	0.1530382	0.21690137	0.287705994
HMDB0003070	0.000767332	0.000886111	0.000869155	0.000912217	0.001208326	0.000805195	0.001578134	0.0008162	0.000618389	0.001033465	0.000504603	0.0007476	0.001246109	0.0007784	0.000775342	0.000929781
HMDB0003072	0.047754991	0.091658333	0.105066012	0.147288869	0.057861055	0.083414286	0.01311065	0.0598164	0.073190142	0.071592913	0.089143389	0.110544	0.067853696	0.1204336	0.072934247	0.045105043
HMDB0003073	0.270309256	0.160980556	0.17110668	0.203988235	0.202333025	0.228292208	0.343864279	0.329826	0.244735924	0.139254528	0.247236435	0.231238	0.229398444	0.1473388	0.145682192	0.205396384
HMDB0003152	0.070733031	0.146911111	0.015699804	0.114199457	0.02780444	0.006971429	0.056171536	0.0146286	0.008403981	0.014104724	0.003692654	0.1189874	0.00555642	0.0022848	0.021383562	0.01408392
HMDB0003164	2.03E-06	3.83E-06	3.04E-06	1.60E-06	1.04E-06	2.84E-06	0.000001386	0.004788	3.04E-06	4.79E-06	1.11E-06	3.07E-06	0.002053696	0.004067	4.79E-06	3.78E-06
HMDB0003320	0.000842287	0.000993056	0.000002806	3.59E-06	3.87E-06	0.000651948	0.000395853	0.0011032	2.95E-06	2.77E-06	0.000514202	1.51E-06	0.000442607	0.0013664	1.96E-06	0.000672693
HMDB0003331	4.64E-06	4.60E-06	0.009864637	4.28E-06	2.38E-06	0.003403896	2.12E-06	4.07E-06	0.007862559	0.005980315	4.23E-06	2.59E-06	4.26E-06	4.12E-06	4.49E-06	0.002867935
HMDB0003355	0.020460073	0.027058333	0.023934774	0.019059005	0.02713099	0.027180519	0.018933648	0.0167076	0.01596	0.016302559	0.02087522	0.021665	0.013406226	0.0129276	0.020761644	0.021331684
HMDB0003357	0.001586751	0.003033333	0.002142633	0.002500995	0.002552636	0.001897403	0.003362111	0.002415	0.002285118	0.002452756	0.002023898	0.002072	0.002488132	0.0014588	0.001882192	0.002163273
HMDB0003418	0.659707441	0.746381944	1.188641257	0.626200362	0.839305828	0.893053247	0.915297832	0.7067116	0.385479052	0.785711417	0.260371205	0.651735	0.851488716	0.743827	0.580386301	0.486992198
HMDB0003466	0.00855118	0.010195833	0.013907859	0.018993122	0.01132692	0.009467532	0.012263525	0.0065002	0.013254218	0.033178346	0.00343761	0.006944	0.019446109	0.020216	0.010257534	0.008497241
HMDB0003474	3.17E-06	1.08E-06	0.006594303	4.00E-06	0.005622017	0.010136364	0.006039397	2.27E-06	1.16E-06	3.76E-06	3.63E-06	3.98E-06	0.009166732	1.96E-06	0.006834247	0.009261846
HMDB0003584	0.063449728	0.124681944	0.098955796	0.112451041	0.135219796	0.061525974	0.087578511	0.1037806	0.041656303	0.085594291	0.050949853	0.1051764	0.055118872	0.0392378	0.056541096	0.091400951
HMDB0004041	1.844183666	2.779272222	1.986540864	2.346207421	2.133318964	2.242498701	2.247127992	2.2900192	1.91376019	2.402037598	2.083094417	2.0570312	2.042304475	1.8837798	2.144267123	2.528429305
HMDB0004096	0.431362613	0.707995833	0.941457367	0.717153484	0.663391489	0.319022078	0.337648068	0.3821552	2.133642464	0.597392126	0.570695397	0.5088328	0.272536965	0.543396	0.286110959	0.362308278
HMDB0004230	0.000478947	0.000329167	0.00016778	2.97E-06	0.000505088	3.48E-06	0.000563431	0.0004564	1.39E-06	0.000537402	0.000499119	0.0003136	0.000322763	0.0002954	4.32E-06	0.000282398
HMDB0005065	0.064290744	0.115713889	0.07347112	0.056677828	0.123967993	0.062793506	0.280299529	0.1188838	0.141894976	0.097155315	0.066628208	0.0431788	0.039604475	0.0655872	0.040487671	0.102583635
HMDB0005066	0.004043739	0.003283333	0.000694499	0.001577376	4.66E-06	0.002444156	0.008509519	0.0032158	0.0031291	0.001464764	0.00396141	0.0009968	3.91E-06	0.0011242	0.001216438	0.004940628
HMDB0005807	0.183215789	0.245395833	0.140127898	0.101930136	0.173351341	0.125727273	0.09317983	0.1100218	0.216181232	0.130275787	0.915025465	0.3203046	0.280512062	0.1252006	0.160432877	0.129792388
HMDB0006028	0.005015608	0.006311111	0.007854028	0.005078009	0.010849029	0.008354545	0.010020358	0.0058198	0.006211754	0.010516535	0.007741822	0.0054838	0.007201556	0.0077056	0.009226027	0.010400761
HMDB0006029	0.073566062	0.180415278	0.058648723	0.097129593	0.18706383	0.059481818	0.067230349	0.077917	0.028695355	0.097721654	0.048189618	0.0639184	0.042290078	0.0155848	0.034656164	0.052200951
HMDB0006049	0.352296915	0.328308333	0.308969548	0.325664072	0.2957963	0.314381818	0.16091819	0.2468228	0.262377251	0.231111614	0.200708717	0.2874508	0.394433658	0.435092	0.356531507	0.293207422
HMDB0006116	0.00136824	0.0018375	0.000610609	0.001882715	0.001182424	0.001211688	0.001421112	0.0017052	0.001480948	0.002294291	0.001110676	0.0007658	0.001631518	0.0004522	0.000471233	0.000781922
HMDB0006270	0.660502722	0.634526389	0.497768762	0.685595837	0.522124884	0.504796104	0.797889161	0.901362	0.564365877	0.539480906	0.588798041	0.594489	0.562140856	0.7313068	0.392416438	0.589582493
HMDB0006331	0.000462432	0.000536111	0.000408448	0.000634751	0.000722664	0.000442857	0.000434119	0.0007098	0.000378199	0.000819882	1.46E-06	0.000511	0.000712257	1.26E-06	0.000734247	0.000370314
HMDB0006344	4.91E-06	0.000429167	3.70E-06	2.29E-06	0.000376873	1.66E-06	1.31E-06	0.0004074	0.000403412	1.66E-06	0.000379824	0.000413	4.48E-06	2.38E-06	2.97E-06	0.000430257
HMDB0006469	0.042052087	0.101972222	0.049001375	0.048632579	0.220488992	0.070685714	0.164219604	0.0629678	0.183909573	0.118475	0.050328697	0.0246512	0.035953307	0.0668598	0.024731507	0.067880685
